ID Card,Tipo de Card,Status,SLA Resposta,SLA Resolução,Equipe,Data de Criação,Data de resolução,Data de reabertura,Data prevista para entrega,Data replanejada para entrega,Horas estimadas do projeto,Data da carga
109239,SUBTASK,Done,,,Equipe 4,2025-06-01,2025-06-12,,2025-06-19,,,2025-06-12
116321,TASK,For Refinement,,,Equipe 1,2025-02-23,,,2025-03-22,,92,2025-02-23
111201,BUG SUBTASK,Done,,,Equipe 1,2025-07-08,2025-07-30,,2025-07-24,,,2025-07-30
109955,BUG SUBTASK,Done,,,Equipe 1,2025-12-06,2025-12-19,,2025-12-22,,,2025-12-19
110269,TASK,Canceled,,,Equipe 1,2025-07-04,2025-07-14,,2025-07-25,,68,2025-07-14
109042,BUG,Done,MET,MET,Equipe 1,2025-09-18,2025-10-18,,2025-09-29,,72,2025-10-18
100017,SUBTASK,Done,,,Equipe 1,2025-06-20,2025-07-06,,2025-07-09,,,2025-07-06
100337,SUBTASK,Canceled,,,Equipe 13,2025-08-22,2025-09-05,,2025-09-09,,,2025-09-05
112540,TASK,Done,,,Equipe 2,2025-11-13,2025-12-11,,2025-11-29,,8,2025-12-11
119351,BUG SUBTASK,Done,,,Equipe 1,2025-09-03,2025-09-16,,2025-09-29,,,2025-09-16
111674,SUBTASK,Done,,,Equipe 1,2025-08-27,2025-09-26,,2025-09-19,,,2025-09-26
121437,BUG,Done,MET,MET,Equipe 1,2025-12-15,2026-01-05,,2026-01-01,,28,2026-01-05
123495,BUG SUBTASK,Done,,,Equipe 1,2025-06-20,2025-07-02,,2025-07-20,,,2025-07-02
118512,TASK,Done,,,Equipe 1,2025-04-17,2025-05-07,,2025-05-14,,148,2025-05-07
123356,TASK,Done,,,Equipe 1,2025-08-22,2025-09-17,,2025-09-10,,44,2025-09-17
120794,SUBTASK,Done,,,Equipe 6,2025-06-10,2025-07-03,,2025-07-05,,,2025-07-03
118055,BUG SUBTASK,Done,,,Equipe 2,2025-02-09,2025-03-10,,2025-03-04,,,2025-03-10
115465,TASK,Done,,,Equipe 1,2025-06-10,2025-07-04,,2025-06-28,,136,2025-07-04
124533,SUBTASK,In Development,,,Equipe 1,2025-08-01,,,2025-08-30,,,2025-08-01
122668,SUBTASK,Done,,,Equipe 1,2025-06-15,2025-06-29,,2025-06-29,,,2025-06-29
121340,TASK,Done,,,Equipe 2,2025-03-27,2025-04-23,,2025-04-10,,132,2025-04-23
103445,SUBTASK,Done,,,Equipe 6,2025-02-22,2025-03-08,,2025-03-22,,,2025-03-08
109090,SUBTASK,Done,,,Equipe 1,2025-07-24,2025-08-22,,2025-08-12,,,2025-08-22
103843,SUBTASK,Done,,,Equipe 1,2025-01-16,2025-01-26,,2025-02-07,,,2025-01-26
109809,EPIC,Done,,,Equipe 2,2025-04-21,2025-05-17,,2025-05-20,,,2025-05-17
105182,SUBTASK,Done,,,Equipe 1,2025-07-29,2025-08-11,,2025-08-26,,,2025-08-11
101121,INICIATIVE,Done,,,Equipe 1,2025-06-27,2025-07-15,,2025-07-12,,,2025-07-15
119216,BUG SUBTASK,Done,,,Equipe 1,2025-10-24,2025-11-15,,2025-11-13,,,2025-11-15
101329,SUBTASK,Done,,,Equipe 1,2025-08-04,2025-09-01,,2025-08-16,,,2025-09-01
124118,SUBTASK,Done,,,Equipe 1,2025-04-17,2025-05-06,,2025-04-27,,,2025-05-06
106601,BUG,Done,MET,EXCEEDED,Equipe 4,2025-07-07,2025-07-26,,2025-08-03,,36,2025-07-26
103695,EPIC,Canceled,,,Equipe 1,2025-09-25,2025-10-17,,2025-10-16,,,2025-10-17
109665,INICIATIVE,Done,,,Equipe 1,2025-08-28,2025-09-10,,2025-09-11,,,2025-09-10
105993,BUG,Done,MET,MET,Equipe 1,2025-09-26,2025-10-18,,2025-10-06,,44,2025-10-18
106296,BUG,Done,MET,MET,Equipe 1,2025-09-14,2025-10-11,,2025-09-24,,144,2025-10-11
111530,TASK,Done,,,Equipe 3,2025-06-07,2025-06-30,,2025-07-06,,120,2025-06-30
110582,SUBTASK,Done,,,Equipe 2,2025-10-12,2025-10-29,,2025-11-10,,,2025-10-29
120799,SUBTASK,Done,,,Equipe 1,2025-07-15,2025-08-05,,2025-07-31,,,2025-08-05
122894,SUBTASK,Done,,,Equipe 3,2025-04-13,2025-04-24,,2025-04-28,,,2025-04-24
110992,BUG SUBTASK,Done,,,Equipe 1,2025-01-28,2025-02-17,,2025-02-25,,,2025-02-17
100880,BUG,Done,MET,MET,Equipe 1,2025-12-06,2025-12-24,,2025-12-26,,56,2025-12-24
109222,SUBTASK,Done,,,Equipe 6,2025-11-27,2025-12-12,,2025-12-14,,,2025-12-12
109358,BUG,Done,MET,MET,Equipe 1,2025-09-15,2025-10-07,,2025-10-15,,88,2025-10-07
110449,TASK,Done,,,Equipe 1,2025-05-24,2025-06-05,,2025-06-22,,56,2025-06-05
112204,BUG SUBTASK,Done,,,Equipe 1,2025-10-02,2025-10-18,,2025-10-25,,,2025-10-18
123088,SUBTASK,Done,,,Equipe 2,2025-06-30,2025-07-13,,2025-07-26,,,2025-07-13
115475,TASK,Done,,,Equipe 1,2025-03-12,2025-03-23,,2025-03-27,,88,2025-03-23
124834,SUBTASK,Canceled,,,Equipe 1,2025-09-01,2025-09-26,,2025-09-30,,,2025-09-26
106665,SUBTASK,Done,,,Equipe 1,2025-04-05,2025-04-19,,2025-04-17,,,2025-04-19
103036,SUBTASK,Done,,,Equipe 1,2025-06-14,2025-07-14,,2025-07-14,,,2025-07-14
110033,SUBTASK,Done,,,Equipe 1,2025-07-17,2025-08-03,,2025-08-03,,,2025-08-03
110473,TASK,Canceled,,,Equipe 1,2025-07-20,2025-08-13,,2025-08-11,,116,2025-08-13
114989,TASK,Done,,,Equipe 1,2025-04-28,2025-05-22,,2025-05-24,,160,2025-05-22
105999,BUG SUBTASK,Done,,,Equipe 1,2025-08-24,2025-09-07,,2025-09-04,,,2025-09-07
107374,SUBTASK,Canceled,,,Equipe 1,2025-07-09,2025-08-01,,2025-08-06,,,2025-08-01
122203,SUBTASK,Done,,,Equipe 1,2025-09-16,2025-10-04,,2025-10-12,2025-10-19,,2025-10-04
116999,SUBTASK,Done,,,Equipe 4,2025-06-23,2025-07-19,,2025-07-23,,,2025-07-19
118141,EPIC,Done,,,Equipe 1,2025-08-09,2025-09-04,,2025-09-02,,,2025-09-04
124397,BUG SUBTASK,Done,,,Equipe 1,2025-11-01,2025-12-01,,2025-11-30,,,2025-12-01
106477,INICIATIVE,Done,,,Equipe 1,2025-08-22,2025-09-17,,2025-09-10,,,2025-09-17
104868,SUBTASK,Done,,,Equipe 2,2025-07-19,2025-07-29,,2025-08-16,,,2025-07-29
116108,SUBTASK,Canceled,,,Equipe 3,2025-04-14,2025-05-08,,2025-04-28,,,2025-05-08
103946,TASK,Done,,,Equipe 1,2025-03-07,2025-03-18,,2025-03-29,2025-04-18,84,2025-03-18
121219,TASK,Done,,,Equipe 1,2025-06-11,2025-06-23,,2025-07-07,,160,2025-06-23
106991,TASK,Done,,,Equipe 1,2025-02-02,2025-02-15,,2025-03-04,,8,2025-02-15
120827,SUBTASK,Canceled,,,Equipe 1,2025-04-01,2025-04-17,,2025-05-01,,,2025-04-17
121392,BUG SUBTASK,Done,,,Equipe 3,2025-08-22,2025-09-07,,2025-09-14,,,2025-09-07
117490,BUG,Canceled,MET,MET,Equipe 1,2025-07-22,2025-08-19,,2025-08-16,,44,2025-08-19
116330,SUBTASK,Done,,,Equipe 1,2025-10-16,2025-11-03,,2025-11-03,,,2025-11-03
119129,BUG,Done,MET,MET,Equipe 1,2025-12-04,2025-12-14,,2025-12-20,,100,2025-12-14
104081,SUBTASK,Done,,,Equipe 1,2025-05-29,2025-06-28,,2025-06-19,,,2025-06-28
110855,SUBTASK,Done,,,Equipe 2,2025-08-18,2025-09-13,,2025-09-12,,,2025-09-13
109732,SUBTASK,Done,,,Equipe 1,2025-08-22,2025-09-15,,2025-09-13,,,2025-09-15
104636,SUBTASK,For Refinement,,,Equipe 1,2025-08-19,,,2025-08-31,,,2025-08-19
117349,BUG,Done,MET,MET,Equipe 2,2025-05-03,2025-05-30,,2025-05-27,,88,2025-05-30
121025,TASK,Done,,,Equipe 1,2025-05-19,2025-06-09,,2025-06-08,,76,2025-06-09
124785,TASK,Done,,,Equipe 1,2025-10-26,2025-11-18,,2025-11-15,,92,2025-11-18
114634,TASK,Done,,,Equipe 3,2025-09-08,2025-09-24,,2025-09-18,,88,2025-09-24
123866,INICIATIVE,Canceled,,,Equipe 1,2025-01-31,2025-02-16,,2025-02-19,,,2025-02-16
116314,TASK,Done,,,Equipe 1,2025-04-20,2025-05-08,,2025-05-11,,136,2025-05-08
108179,SUBTASK,Done,,,Equipe 1,2025-01-05,2025-02-03,,2025-01-18,,,2025-02-03
114033,BUG SUBTASK,Done,,,Equipe 1,2025-05-04,2025-06-01,,2025-06-01,,,2025-06-01
106117,SUBTASK,Done,,,Equipe 1,2025-06-28,2025-07-14,,2025-07-25,,,2025-07-14
116533,SUBTASK,Done,,,Equipe 1,2025-07-17,2025-08-12,,2025-08-07,,,2025-08-12
111440,TASK,Done,,,Equipe 1,2025-10-12,2025-10-26,,2025-10-24,,128,2025-10-26
121963,SUBTASK,Done,,,Equipe 1,2025-06-15,2025-06-27,,2025-07-01,,,2025-06-27
102261,TASK,Done,,,Equipe 1,2025-06-17,2025-07-05,,2025-07-13,2025-07-18,132,2025-07-05
111951,BUG,Done,MET,MET,Equipe 2,2025-07-02,2025-07-31,,2025-07-17,,160,2025-07-31
122394,BUG SUBTASK,Done,,,Equipe 1,2025-10-15,2025-11-01,,2025-11-09,,,2025-11-01
110806,TASK,Canceled,,,Equipe 1,2025-06-22,2025-07-04,,2025-07-17,,72,2025-07-04
117801,INICIATIVE,Done,,,Equipe 1,2025-09-05,2025-10-04,,2025-09-26,,,2025-10-04
117062,BUG SUBTASK,Done,,,Equipe 2,2025-02-14,2025-03-04,,2025-03-16,,,2025-03-04
112800,SUBTASK,Done,,,Equipe 1,2025-09-03,2025-09-15,,2025-09-22,2025-10-21,,2025-09-15
103921,BUG,Done,MET,MET,Equipe 1,2025-09-11,2025-10-07,,2025-09-25,,124,2025-10-07
120446,SUBTASK,Done,,,Equipe 2,2025-09-08,2025-10-08,,2025-09-28,2025-10-05,,2025-10-08
121525,SUBTASK,Done,,,Equipe 3,2025-09-06,2025-09-21,,2025-09-20,,,2025-09-21
118054,BUG SUBTASK,Done,,,Equipe 2,2025-01-27,2025-02-26,,2025-02-23,,,2025-02-26
124297,TASK,Done,,,Equipe 2,2025-06-13,2025-07-02,,2025-06-23,2025-06-29,84,2025-07-02
103590,SUBTASK,Done,,,Equipe 3,2025-08-24,2025-09-17,,2025-09-09,,,2025-09-17
116458,TASK,Done,,,Equipe 1,2025-05-03,2025-06-01,,2025-05-30,,160,2025-06-01
104292,SUBTASK,Done,,,Equipe 1,2025-03-03,2025-03-13,,2025-03-15,,,2025-03-13
112910,TASK,Done,,,Equipe 1,2025-07-07,2025-08-01,,2025-08-03,,56,2025-08-01
116401,SUBTASK,Done,,,Equipe 2,2025-10-26,2025-11-09,,2025-11-24,,,2025-11-09
104824,SUBTASK,Done,,,Equipe 4,2025-09-15,2025-10-10,,2025-10-12,,,2025-10-10
101020,SUBTASK,Done,,,Equipe 1,2025-10-04,2025-10-14,,2025-10-25,,,2025-10-14
107510,BUG SUBTASK,Done,,,Equipe 1,2025-04-08,2025-04-30,,2025-05-06,,,2025-04-30
114324,SUBTASK,Done,,,Equipe 1,2025-04-26,2025-05-18,,2025-05-11,,,2025-05-18
120077,SUBTASK,Done,,,Equipe 1,2025-11-24,2025-12-22,,2025-12-21,,,2025-12-22
116693,INICIATIVE,Canceled,,,Equipe 4,2025-01-26,2025-02-25,,2025-02-20,,,2025-02-25
108240,SUBTASK,Done,,,Equipe 7,2025-07-06,2025-07-19,,2025-07-30,,,2025-07-19
103333,SUBTASK,Done,,,Equipe 1,2025-07-20,2025-08-12,,2025-08-01,,,2025-08-12
104635,TASK,Done,,,Equipe 1,2025-04-08,2025-05-07,,2025-04-20,,160,2025-05-07
109473,BUG SUBTASK,Done,,,Equipe 1,2025-10-12,2025-11-08,,2025-10-23,,,2025-11-08
107605,SUBTASK,Done,,,Equipe 2,2025-06-03,2025-06-18,,2025-07-02,,,2025-06-18
103077,BUG SUBTASK,Done,,,Equipe 14,2025-10-05,2025-11-04,,2025-10-25,,,2025-11-04
101710,SUBTASK,Done,,,Equipe 2,2025-08-11,2025-09-03,,2025-09-01,,,2025-09-03
104391,SUBTASK,Done,,,Equipe 1,2025-01-21,2025-02-01,,2025-02-02,,,2025-02-01
119158,SUBTASK,Done,,,Equipe 3,2025-09-25,2025-10-19,,2025-10-05,,,2025-10-19
107661,SUBTASK,Done,,,Equipe 1,2025-05-20,2025-06-16,,2025-06-02,,,2025-06-16
105320,SUBTASK,Done,,,Equipe 1,2025-09-04,2025-09-24,,2025-09-22,,,2025-09-24
112704,BUG,Done,MET,MET,Equipe 1,2025-03-25,2025-04-13,,2025-04-14,,124,2025-04-13
123916,INICIATIVE,Done,,,Equipe 20,2025-07-11,2025-08-03,,2025-07-28,,,2025-08-03
104220,SUBTASK,Done,,,Equipe 1,2025-06-14,2025-07-13,,2025-07-01,,,2025-07-13
123990,SUBTASK,Done,,,Equipe 1,2025-11-06,2025-11-18,,2025-11-26,,,2025-11-18
113333,BUG,Done,MET,EXCEEDED,Equipe 7,2025-01-31,2025-02-20,,2025-02-26,,96,2025-02-20
112130,TASK,Done,,,Equipe 2,2025-05-07,2025-06-03,,2025-06-02,,32,2025-06-03
100589,SUBTASK,Done,,,Equipe 1,2025-06-11,2025-06-26,,2025-06-21,,,2025-06-26
112903,SUBTASK,Done,,,Equipe 3,2025-09-01,2025-09-30,,2025-09-30,,,2025-09-30
104771,SUBTASK,Canceled,,,Equipe 1,2025-07-01,2025-07-17,,2025-07-30,,,2025-07-17
103041,BUG SUBTASK,Canceled,,,Equipe 1,2025-09-23,2025-10-10,,2025-10-11,,,2025-10-10
122720,SUBTASK,Canceled,,,Equipe 1,2025-01-14,2025-02-02,,2025-01-28,,,2025-02-02
115456,BUG,Done,MET,MET,Equipe 2,2025-08-28,2025-09-25,,2025-09-19,,156,2025-09-25
109013,BUG,Done,MET,MET,Equipe 1,2025-04-11,2025-04-22,,2025-04-23,,140,2025-04-22
103626,TASK,Done,,,Equipe 2,2025-04-15,2025-05-15,,2025-04-26,,32,2025-05-15
107766,BUG,Done,EXCEEDED,EXCEEDED,Equipe 1,2025-05-14,2025-06-07,,2025-06-04,,20,2025-06-07
104517,BUG,Done,MET,MET,Equipe 1,2025-11-23,2025-12-17,,2025-12-08,,80,2025-12-17
113878,SUBTASK,Done,,,Equipe 1,2025-05-18,2025-06-17,,2025-06-05,,,2025-06-17
122101,SUBTASK,Done,,,Equipe 2,2025-11-05,2025-11-22,,2025-11-21,,,2025-11-22
106360,TASK,Done,,,Equipe 1,2025-11-28,2025-12-20,,2025-12-16,,132,2025-12-20
116590,BUG,Done,EXCEEDED,EXCEEDED,Equipe 2,2025-10-16,2025-11-11,,2025-10-30,,92,2025-11-11
123714,TASK,Done,,,Equipe 1,2025-08-22,2025-09-08,,2025-09-12,,132,2025-09-08
123100,BUG SUBTASK,Triage,,,Equipe 7,2025-12-06,,,2026-01-05,2026-01-27,,2025-12-06
105680,SUBTASK,Done,,,Equipe 13,2025-08-11,2025-09-08,,2025-08-26,,,2025-09-08
123888,SUBTASK,Done,,,Equipe 2,2025-07-29,2025-08-19,,2025-08-11,,,2025-08-19
115069,SUBTASK,Done,,,Equipe 2,2025-05-16,2025-06-13,,2025-06-02,2025-07-02,,2025-06-13
120075,SUBTASK,Done,,,Equipe 1,2025-10-31,2025-11-13,,2025-11-26,,,2025-11-13
121117,EPIC,Done,,,Equipe 1,2025-01-29,2025-02-26,,2025-02-11,,,2025-02-26
102696,SUBTASK,Done,,,Equipe 1,2025-08-25,2025-09-19,,2025-09-08,,,2025-09-19
106725,BUG SUBTASK,Done,,,Equipe 1,2025-05-03,2025-05-24,,2025-05-24,,,2025-05-24
113861,TASK,Done,,,Equipe 2,2025-08-11,2025-08-27,,2025-09-06,,100,2025-08-27
109915,SUBTASK,Done,,,Equipe 1,2025-09-22,2025-10-08,,2025-10-05,2025-10-14,,2025-10-08
102072,BUG,Done,MET,MET,Equipe 2,2025-08-13,2025-09-10,,2025-09-09,,68,2025-09-10
113662,BUG,Done,MET,MET,Equipe 1,2025-04-22,2025-05-20,,2025-05-11,,148,2025-05-20
117757,SUBTASK,Done,,,Equipe 1,2025-09-14,2025-09-24,,2025-09-24,,,2025-09-24
100135,SUBTASK,Done,,,Equipe 1,2025-05-19,2025-06-03,,2025-05-31,,,2025-06-03
114555,BUG,Done,MET,MET,Equipe 1,2025-09-30,2025-10-18,,2025-10-14,,36,2025-10-18
106346,BUG,Done,MET,MET,Equipe 1,2025-02-18,2025-03-02,,2025-03-17,,152,2025-03-02
101804,BUG SUBTASK,Done,,,Equipe 1,2025-09-16,2025-10-01,,2025-09-26,,,2025-10-01
101259,INICIATIVE,Done,,,Equipe 1,2025-07-29,2025-08-24,,2025-08-24,,,2025-08-24
111115,SUBTASK,Done,,,Equipe 1,2025-04-16,2025-04-28,,2025-05-10,,,2025-04-28
116905,INICIATIVE,Done,,,Equipe 1,2025-09-06,2025-09-30,,2025-09-28,,,2025-09-30
114198,BUG SUBTASK,Done,,,Equipe 1,2025-08-11,2025-09-08,,2025-08-23,,,2025-09-08
110764,TASK,Done,,,Equipe 2,2025-06-17,2025-07-15,,2025-06-30,,60,2025-07-15
114228,SUBTASK,Done,,,Equipe 2,2025-02-27,2025-03-25,,2025-03-22,,,2025-03-25
101460,BUG,Done,MET,MET,Equipe 1,2025-04-21,2025-05-11,,2025-05-16,,96,2025-05-11
109548,SUBTASK,Done,,,Equipe 1,2025-01-08,2025-01-19,,2025-01-31,,,2025-01-19
118719,BUG SUBTASK,Done,,,Equipe 10,2025-06-01,2025-06-30,,2025-06-24,,,2025-06-30
102292,BUG,For Refinement,IN PROGRESS,IN PROGRESS,Equipe 1,2025-12-14,,,2026-01-06,,76,2025-12-14
115963,BUG SUBTASK,Done,,,Equipe 1,2025-04-29,2025-05-27,,2025-05-18,,,2025-05-27
108465,SUBTASK,Done,,,Equipe 1,2025-09-05,2025-09-18,,2025-10-01,,,2025-09-18
100609,BUG SUBTASK,Done,,,Equipe 2,2025-03-20,2025-04-01,,2025-04-19,,,2025-04-01
121236,TASK,Done,,,Equipe 3,2025-03-31,2025-04-12,,2025-04-29,,152,2025-04-12
100313,TASK,Done,,,Equipe 1,2025-01-12,2025-01-22,,2025-01-24,,40,2025-01-22
103478,SUBTASK,Canceled,,,Equipe 1,2025-08-14,2025-08-27,,2025-08-28,,,2025-08-27
122332,BUG,Done,EXCEEDED,MET,Equipe 1,2025-07-25,2025-08-23,,2025-08-16,,96,2025-08-23
113182,TASK,Done,,,Equipe 1,2025-01-02,2025-01-27,,2025-01-24,,16,2025-01-27
111294,TASK,Done,,,Equipe 2,2025-10-21,2025-11-14,,2025-11-05,,16,2025-11-14
102589,SUBTASK,Done,,,Equipe 4,2025-03-02,2025-03-30,,2025-04-01,,,2025-03-30
115624,SUBTASK,Done,,,Equipe 1,2025-11-08,2025-12-05,,2025-11-20,,,2025-12-05
119971,SUBTASK,Done,,,Equipe 2,2025-02-07,2025-03-06,,2025-02-26,,,2025-03-06
118843,SUBTASK,Done,,,Equipe 1,2025-10-22,2025-11-14,,2025-11-11,,,2025-11-14
102217,SUBTASK,Done,,,Equipe 3,2025-06-16,2025-06-28,,2025-07-12,,,2025-06-28
115169,SUBTASK,Done,,,Equipe 3,2025-04-04,2025-04-22,,2025-04-17,,,2025-04-22
116497,TASK,Done,,,Equipe 1,2025-07-02,2025-07-13,,2025-07-20,,24,2025-07-13
101868,SUBTASK,Done,,,Equipe 3,2025-11-22,2025-12-21,,2025-12-21,,,2025-12-21
108759,SUBTASK,Done,,,Equipe 9,2025-02-18,2025-03-10,,2025-03-10,,,2025-03-10
120399,BUG SUBTASK,Done,,,Equipe 2,2025-06-29,2025-07-09,,2025-07-15,,,2025-07-09
115286,TASK,Done,,,Equipe 1,2025-10-04,2025-10-28,,2025-10-19,,108,2025-10-28
106730,EPIC,Done,,,Equipe 2,2025-06-17,2025-07-12,,2025-07-07,,,2025-07-12
107728,SUBTASK,Done,,,Equipe 2,2025-01-06,2025-01-25,,2025-02-02,,,2025-01-25
104554,TASK,Done,,,Equipe 10,2025-08-01,2025-08-23,,2025-08-21,,32,2025-08-23
114068,TASK,Done,,,Equipe 1,2025-06-07,2025-07-05,,2025-06-24,,116,2025-07-05
119259,BUG,Done,MET,MET,Equipe 3,2025-03-02,2025-03-30,,2025-03-19,,32,2025-03-30
103918,INICIATIVE,Done,,,Equipe 2,2025-01-20,2025-02-06,,2025-02-06,,,2025-02-06
121655,TASK,Done,,,Equipe 1,2025-06-25,2025-07-17,,2025-07-22,,68,2025-07-17
111777,BUG SUBTASK,Done,,,Equipe 1,2025-04-17,2025-05-02,,2025-05-16,,,2025-05-02
119821,TASK,Done,,,Equipe 1,2025-08-04,2025-08-28,,2025-08-18,,48,2025-08-28
116544,SUBTASK,Done,,,Equipe 3,2025-11-30,2025-12-30,,2025-12-13,2026-01-05,,2025-12-30
110781,SUBTASK,Done,,,Equipe 2,2025-08-24,2025-09-17,,2025-09-19,,,2025-09-17
115980,SUBTASK,Done,,,Equipe 2,2025-05-30,2025-06-18,,2025-06-12,,,2025-06-18
118358,EPIC,Done,,,Equipe 1,2025-12-02,2025-12-12,,2025-12-25,,,2025-12-12
116424,SUBTASK,Done,,,Equipe 1,2025-12-07,2026-01-01,,2025-12-28,,,2026-01-01
102650,SUBTASK,Done,,,Equipe 1,2025-07-13,2025-08-09,,2025-08-01,,,2025-08-09
117907,TASK,Done,,,Equipe 1,2025-07-13,2025-07-23,,2025-08-12,,152,2025-07-23
115480,TASK,Done,,,Equipe 1,2025-06-12,2025-07-07,,2025-07-05,,36,2025-07-07
102050,BUG SUBTASK,Done,,,Equipe 7,2025-10-04,2025-10-29,,2025-10-15,,,2025-10-29
103502,SUBTASK,Done,,,Equipe 1,2025-08-09,2025-08-21,,2025-08-23,,,2025-08-21
113220,BUG SUBTASK,Done,,,Equipe 3,2025-04-16,2025-05-09,,2025-05-14,,,2025-05-09
111483,SUBTASK,Done,,,Equipe 1,2025-03-23,2025-04-12,,2025-04-09,,,2025-04-12
118229,BUG,Done,MET,MET,Equipe 1,2025-06-29,2025-07-15,,2025-07-12,,44,2025-07-15
102351,INICIATIVE,Done,,,Equipe 1,2025-04-18,2025-05-06,,2025-05-07,,,2025-05-06
115583,SUBTASK,Done,,,Equipe 1,2025-04-17,2025-05-12,,2025-05-06,,,2025-05-12
103369,SUBTASK,Done,,,Equipe 1,2025-09-17,2025-10-02,,2025-10-02,,,2025-10-02
103047,BUG SUBTASK,Done,,,Equipe 1,2025-06-21,2025-07-05,,2025-07-09,,,2025-07-05
115038,SUBTASK,Done,,,Equipe 1,2025-06-24,2025-07-20,,2025-07-23,,,2025-07-20
106745,EPIC,Canceled,,,Equipe 1,2025-03-29,2025-04-23,,2025-04-18,,,2025-04-23
108352,SUBTASK,Done,,,Equipe 2,2025-04-16,2025-05-01,,2025-05-10,,,2025-05-01
122962,SUBTASK,Done,,,Equipe 1,2025-10-03,2025-10-29,,2025-10-27,,,2025-10-29
124775,SUBTASK,Done,,,Equipe 1,2025-11-03,2025-11-29,,2025-11-21,,,2025-11-29
111228,SUBTASK,Done,,,Equipe 2,2025-10-15,2025-11-09,,2025-10-26,,,2025-11-09
104231,SUBTASK,Done,,,Equipe 20,2025-10-10,2025-11-01,,2025-10-30,,,2025-11-01
117317,SUBTASK,Done,,,Equipe 1,2025-04-14,2025-05-05,,2025-05-13,,,2025-05-05
121849,TASK,Done,,,Equipe 1,2025-12-02,2025-12-27,,2025-12-23,,156,2025-12-27
119621,TASK,Done,,,Equipe 4,2025-09-30,2025-10-17,,2025-10-14,,48,2025-10-17
111576,SUBTASK,Canceled,,,Equipe 1,2025-03-31,2025-04-29,,2025-04-10,,,2025-04-29
115845,BUG,Done,EXCEEDED,MET,Equipe 1,2025-10-06,2025-11-05,,2025-10-22,,116,2025-11-05
111962,SUBTASK,Done,,,Equipe 1,2025-08-19,2025-09-01,,2025-09-09,,,2025-09-01
119388,SUBTASK,Done,,,Equipe 1,2025-02-26,2025-03-20,,2025-03-11,,,2025-03-20
122363,SUBTASK,Done,,,Equipe 1,2025-06-28,2025-07-15,,2025-07-12,,,2025-07-15
101673,TASK,Done,,,Equipe 2,2025-07-21,2025-08-15,,2025-08-09,,24,2025-08-15
102199,BUG SUBTASK,Done,,,Equipe 1,2025-11-24,2025-12-13,,2025-12-18,,,2025-12-13
120521,SUBTASK,Canceled,,,Equipe 2,2025-05-30,2025-06-29,,2025-06-14,,,2025-06-29
120917,SUBTASK,Done,,,Equipe 1,2025-07-16,2025-08-14,,2025-07-26,,,2025-08-14
101572,BUG SUBTASK,Done,,,Equipe 1,2025-08-22,2025-09-03,,2025-09-20,,,2025-09-03
114430,SUBTASK,Done,,,Equipe 1,2025-03-17,2025-04-13,,2025-04-16,,,2025-04-13
106214,BUG,Done,EXCEEDED,MET,Equipe 1,2025-06-28,2025-07-11,,2025-07-15,,40,2025-07-11
101765,BUG,Done,MET,MET,Equipe 7,2025-01-20,2025-02-15,,2025-02-15,,140,2025-02-15
119374,SUBTASK,Done,,,Equipe 2,2025-10-19,2025-11-17,,2025-11-05,,,2025-11-17
113780,SUBTASK,Done,,,Equipe 2,2025-05-01,2025-05-11,,2025-05-14,,,2025-05-11
113584,SUBTASK,Done,,,Equipe 3,2025-06-08,2025-07-05,,2025-07-02,,,2025-07-05
112028,SUBTASK,Done,,,Equipe 10,2025-08-26,2025-09-22,,2025-09-06,,,2025-09-22
108532,INICIATIVE,Done,,,Equipe 2,2025-09-11,2025-10-05,,2025-09-27,,,2025-10-05
111479,BUG SUBTASK,Done,,,Equipe 1,2025-09-02,2025-09-26,,2025-09-24,,,2025-09-26
113718,BUG SUBTASK,Done,,,Equipe 1,2025-07-29,2025-08-12,,2025-08-09,,,2025-08-12
113888,SUBTASK,Done,,,Equipe 2,2025-06-04,2025-07-02,,2025-06-14,,,2025-07-02
101247,EPIC,Done,,,Equipe 4,2025-08-04,2025-08-29,,2025-09-03,2025-09-29,,2025-08-29
123068,TASK,Done,,,Equipe 1,2025-06-24,2025-07-24,,2025-07-24,,140,2025-07-24
105023,SUBTASK,Done,,,Equipe 2,2025-08-15,2025-09-12,,2025-08-29,,,2025-09-12
113593,TASK,Done,,,Equipe 3,2025-09-04,2025-09-15,,2025-09-20,,132,2025-09-15
115109,SUBTASK,Done,,,Equipe 1,2025-06-26,2025-07-17,,2025-07-12,,,2025-07-17
107172,BUG SUBTASK,Done,,,Equipe 1,2025-07-27,2025-08-26,,2025-08-11,,,2025-08-26
120978,BUG,Done,MET,MET,Equipe 6,2025-09-19,2025-10-10,,2025-10-06,,156,2025-10-10
108271,BUG,Done,EXCEEDED,MET,Equipe 1,2025-06-14,2025-07-08,,2025-07-13,,96,2025-07-08
105032,SUBTASK,Done,,,Equipe 2,2025-09-02,2025-09-14,,2025-09-13,,,2025-09-14
113287,SUBTASK,Done,,,Equipe 1,2025-07-25,2025-08-12,,2025-08-08,,,2025-08-12
111558,SUBTASK,Done,,,Equipe 1,2025-12-19,2026-01-04,,2026-01-10,,,2026-01-04
104960,SUBTASK,Done,,,Equipe 7,2025-03-01,2025-03-26,,2025-03-16,,,2025-03-26
104130,SUBTASK,Done,,,Equipe 1,2025-09-18,2025-10-01,,2025-10-17,,,2025-10-01
